ID	Name	Sex	Age	Height	Weight	Team	NOC	Games	Year	Season	City	Sport	Event	Medal
2393	Kenneth Harrison Earl Albury	M	32	185	92	Argentina	BAH	1952 Summer	1952	Summer	Helsinki	Sailing	Sailing Mixed One Person Dinghy	NA
2393	Kenneth Harrison Earl Albury	M	36	185	92	Argentina	BAH	1956 Summer	1956	Summer	Melbourne	Sailing	Sailing Mixed One Person Dinghy	NA
2393	Kenneth Harrison Earl Albury	M	40	185	92	Argentina	BAH	1960 Summer	1960	Summer	Roma	Sailing	Sailing Mixed One Person Dinghy	NA
2393	Kenneth Harrison Earl Albury	M	48	185	92	Argentina	BAH	1968 Summer	1968	Summer	Mexico City	Sailing	Sailing Mixed One Person Dinghy	NA
2394	Emmy Albus (-Liersch)	F	24	172	57	Argentina	GER	1936 Summer	1936	Summer	Berlin	Athletics	Athletics Women's 100 metres	NA
2394	Emmy Albus (-Liersch)	F	24	172	57	Argentina	GER	1936 Summer	1936	Summer	Berlin	Athletics	Athletics Women's 4 x 100 metres Relay	NA
2395	Osvaldo Alcaide	M	23	NA	NA	Argentina	PUR	1988 Summer	1988	Summer	Seoul	Sailing	Sailing Mixed Windsurfer	NA
2396	Jos Gerardo Alcala Garca	M	23	170	57	Argentina	MEX	1984 Summer	1984	Summer	Los Angeles	Athletics	Athletics Men's 5,000 metres	NA
2397	Mara Jos Alcal Izguerra	F	16	164	51	Argentina	MEX	1988 Summer	1988	Summer	Seoul	Diving	Diving Women's Springboard	NA
2397	Mara Jos Alcal Izguerra	F	16	164	51	Argentina	MEX	1988 Summer	1988	Summer	Seoul	Diving	Diving Women's Platform	NA
2397	Mara Jos Alcal Izguerra	F	20	164	51	Argentina	MEX	1992 Summer	1992	Summer	Barcelona	Diving	Diving Women's Platform	NA
2397	Mara Jos Alcal Izguerra	F	24	164	51	Argentina	MEX	1996 Summer	1996	Summer	Atlanta	Diving	Diving Women's Springboard	NA
2397	Mara Jos Alcal Izguerra	F	24	164	51	Argentina	MEX	1996 Summer	1996	Summer	Atlanta	Diving	Diving Women's Platform	NA
2397	Mara Jos Alcal Izguerra	F	28	164	51	Argentina	MEX	2000 Summer	2000	Summer	Sydney	Diving	Diving Women's Platform	NA
2397	Mara Jos Alcal Izguerra	F	28	164	51	Argentina	MEX	2000 Summer	2000	Summer	Sydney	Diving	Diving Women's Synchronized Springboard	NA
2397	Mara Jos Alcal Izguerra	F	28	164	51	Argentina	MEX	2000 Summer	2000	Summer	Sydney	Diving	Diving Women's Synchronized Platform	NA
2398	Ral Alcal Gallegos	M	20	170	64	Argentina	MEX	1984 Summer	1984	Summer	Los Angeles	Cycling	Cycling Men's Road Race, Individual	NA
2398	Ral Alcal Gallegos	M	20	170	64	Argentina	MEX	1984 Summer	1984	Summer	Los Angeles	Cycling	Cycling Men's 100 kilometres Team Time Trial	NA
2399	Rubn Alcala	M	23	190	76	Argentina	MEX	1976 Summer	1976	Summer	Montreal	Basketball	Basketball Men's Basketball	NA
2400	Jorge Luis Flix Alcalde Millos	M	19	180	NA	Argentina	PER	1936 Summer	1936	Summer	Berlin	Football	Football Men's Football	NA
2401	Manuel Alcalde Fornieles	M	27	170	59	Argentina	ESP	1984 Summer	1984	Summer	Los Angeles	Athletics	Athletics Men's 50 kilometres Walk	NA
2401	Manuel Alcalde Fornieles	M	31	170	59	Argentina	ESP	1988 Summer	1988	Summer	Seoul	Athletics	Athletics Men's 50 kilometres Walk	NA
2402	Teodoro Alcalde Millos	M	22	NA	NA	Argentina	PER	1936 Summer	1936	Summer	Berlin	Football	Football Men's Football	NA
2403	Agustn Alcntara Estrada	M	21	176	70	Argentina	MEX	1968 Summer	1968	Summer	Mexico City	Cycling	Cycling Men's 100 kilometres Team Time Trial	NA
2403	Agustn Alcntara Estrada	M	21	176	70	Argentina	MEX	1968 Summer	1968	Summer	Mexico City	Cycling	Cycling Men's Team Pursuit, 4,000 metres	NA
2403	Agustn Alcntara Estrada	M	25	176	70	Argentina	MEX	1972 Summer	1972	Summer	Munich	Cycling	Cycling Men's Road Race, Individual	NA
2403	Agustn Alcntara Estrada	M	25	176	70	Argentina	MEX	1972 Summer	1972	Summer	Munich	Cycling	Cycling Men's 100 kilometres Team Time Trial	NA
2404	Carlos Sal Alcantara	M	27	NA	NA	Argentina	URU	1976 Summer	1976	Summer	Montreal	Cycling	Cycling Men's Road Race, Individual	NA
2405	Dailenys Alcntara Pacheco	F	20	163	56	Argentina	CUB	2012 Summer	2012	Summer	London	Athletics	Athletics Women's Triple Jump	NA
2406	Jos Alczar Prez	M	23	184	80	Argentina	ESP	1980 Summer	1980	Summer	Moskva	Water Polo	Water Polo Men's Water Polo	NA
2407	Ernesto Alciati	M	22	NA	NA	Argentina	ITA	1924 Summer	1924	Summer	Paris	Athletics	Athletics Men's Marathon	NA
2408	Aurelie Alcindor	F	22	169	47	Argentina	MRI	2016 Summer	2016	Summer	Rio de Janeiro	Athletics	Athletics Women's 200 metres	NA
2409	Lindsay Alcock	F	24	170	68	Argentina	CAN	2002 Winter	2002	Winter	Salt Lake City	Skeleton	Skeleton Women's Skeleton	NA
2409	Lindsay Alcock	F	28	170	68	Argentina	CAN	2006 Winter	2006	Winter	Torino	Skeleton	Skeleton Women's Skeleton	NA
2410	Arnold Alcolea Nez	M	29	NA	NA	Argentina	CUB	2012 Summer	2012	Summer	London	Cycling	Cycling Men's Road Race, Individual	NA
2411	David Alcoriza	M	27	180	73	Argentina	USA	1996 Summer	1996	Summer	Atlanta	Shooting	Shooting Men's Double Trap	NA
2412	Kyle Scott Alcorn	M	27	185	82	Argentina	USA	2012 Summer	2012	Summer	London	Athletics	Athletics Men's 3,000 metres Steeplechase	NA
2413	Ignacio Alcorta Azproz	M	22	182	73	Argentina	ESP	1960 Summer	1960	Summer	Roma	Rowing	Rowing Men's Coxed Eights	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	19	169	69	Argentina	GBR	2002 Winter	2002	Winter	Salt Lake City	Alpine Skiing	Alpine Skiing Women's Downhill	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	19	169	69	Argentina	GBR	2002 Winter	2002	Winter	Salt Lake City	Alpine Skiing	Alpine Skiing Women's Super G	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	19	169	69	Argentina	GBR	2002 Winter	2002	Winter	Salt Lake City	Alpine Skiing	Alpine Skiing Women's Giant Slalom	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	19	169	69	Argentina	GBR	2002 Winter	2002	Winter	Salt Lake City	Alpine Skiing	Alpine Skiing Women's Slalom	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	19	169	69	Argentina	GBR	2002 Winter	2002	Winter	Salt Lake City	Alpine Skiing	Alpine Skiing Women's Combined	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	23	169	69	Argentina	GBR	2006 Winter	2006	Winter	Torino	Alpine Skiing	Alpine Skiing Women's Downhill	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	23	169	69	Argentina	GBR	2006 Winter	2006	Winter	Torino	Alpine Skiing	Alpine Skiing Women's Super G	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	23	169	69	Argentina	GBR	2006 Winter	2006	Winter	Torino	Alpine Skiing	Alpine Skiing Women's Giant Slalom	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	23	169	69	Argentina	GBR	2006 Winter	2006	Winter	Torino	Alpine Skiing	Alpine Skiing Women's Combined	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	27	169	69	Argentina	GBR	2010 Winter	2010	Winter	Vancouver	Alpine Skiing	Alpine Skiing Women's Downhill	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	27	169	69	Argentina	GBR	2010 Winter	2010	Winter	Vancouver	Alpine Skiing	Alpine Skiing Women's Super G	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	27	169	69	Argentina	GBR	2010 Winter	2010	Winter	Vancouver	Alpine Skiing	Alpine Skiing Women's Giant Slalom	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	27	169	69	Argentina	GBR	2010 Winter	2010	Winter	Vancouver	Alpine Skiing	Alpine Skiing Women's Slalom	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	27	169	69	Argentina	GBR	2010 Winter	2010	Winter	Vancouver	Alpine Skiing	Alpine Skiing Women's Combined	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	31	169	69	Argentina	GBR	2014 Winter	2014	Winter	Sochi	Alpine Skiing	Alpine Skiing Women's Downhill	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	31	169	69	Argentina	GBR	2014 Winter	2014	Winter	Sochi	Alpine Skiing	Alpine Skiing Women's Super G	NA
2414	Chimene Mary "Chemmy" Alcott (-Crawford)	F	31	169	69	Argentina	GBR	2014 Winter	2014	Winter	Sochi	Alpine Skiing	Alpine Skiing Women's Combined	NA
2415	Ricardo Aldabe Moreno	M	19	193	80	Argentina	ESP	1984 Summer	1984	Summer	Los Angeles	Swimming	Swimming Men's 100 metres Backstroke	NA
2415	Ricardo Aldabe Moreno	M	19	193	80	Argentina	ESP	1984 Summer	1984	Summer	Los Angeles	Swimming	Swimming Men's 200 metres Backstroke	NA
2416	Zhanbota Yerkinovna Aldabergenova	F	18	168	57	Argentina	KAZ	2014 Winter	2014	Winter	Sochi	Freestyle Skiing	Freestyle Skiing Women's Aerials	NA
2417	Peter Aldag	M	27	192	92	Argentina	GER	1992 Summer	1992	Summer	Barcelona	Sailing	Sailing Men's One Person Dinghy	NA
2418	Rolf Aldag	M	27	190	75	Argentina	GER	1996 Summer	1996	Summer	Atlanta	Cycling	Cycling Men's Road Race, Individual	NA
2418	Rolf Aldag	M	32	190	75	Argentina	GER	2000 Summer	2000	Summer	Sydney	Cycling	Cycling Men's Road Race, Individual	NA
2419	Aldair Nascimento dos Santos	M	30	183	76	Argentina	BRA	1996 Summer	1996	Summer	Atlanta	Football	Football Men's Football	Bronze
2420	Andrs Aldama Cabrera	M	20	183	63	Argentina	CUB	1976 Summer	1976	Summer	Montreal	Boxing	Boxing Men's Light-Welterweight	Silver
2420	Andrs Aldama Cabrera	M	24	183	63	Argentina	CUB	1980 Summer	1980	Summer	Moskva	Boxing	Boxing Men's Welterweight	Gold
2421	ngel Arnaldo Aldama Mejia	M	32	177	70	Argentina	GUA	1968 Summer	1968	Summer	Mexico City	Wrestling	Wrestling Men's Lightweight, Greco-Roman	NA
2421	ngel Arnaldo Aldama Mejia	M	32	177	70	Argentina	GUA	1968 Summer	1968	Summer	Mexico City	Wrestling	Wrestling Men's Lightweight, Freestyle	NA
2422	Gregorio Aldama Fernndez	M	30	186	81	Argentina	CUB	1968 Summer	1968	Summer	Mexico City	Boxing	Boxing Men's Light-Heavyweight	NA
2423	Nancy Aldama Ruiloba	F	22	156	52	Argentina	CUB	1968 Summer	1968	Summer	Mexico City	Gymnastics	Gymnastics Women's Individual All-Around	NA
2423	Nancy Aldama Ruiloba	F	22	156	52	Argentina	CUB	1968 Summer	1968	Summer	Mexico City	Gymnastics	Gymnastics Women's Team All-Around	NA
2423	Nancy Aldama Ruiloba	F	22	156	52	Argentina	CUB	1968 Summer	1968	Summer	Mexico City	Gymnastics	Gymnastics Women's Floor Exercise	NA
2423	Nancy Aldama Ruiloba	F	22	156	52	Argentina	CUB	1968 Summer	1968	Summer	Mexico City	Gymnastics	Gymnastics Women's Horse Vault	NA
2423	Nancy Aldama Ruiloba	F	22	156	52	Argentina	CUB	1968 Summer	1968	Summer	Mexico City	Gymnastics	Gymnastics Women's Uneven Bars	NA
2423	Nancy Aldama Ruiloba	F	22	156	52	Argentina	CUB	1968 Summer	1968	Summer	Mexico City	Gymnastics	Gymnastics Women's Balance Beam	NA
2424	Santiago Aldama Aleson	M	23	213	98	Argentina	ESP	1992 Summer	1992	Summer	Barcelona	Basketball	Basketball Men's Basketball	NA
2425	Yamil Aldama Pozo (-Dodds)	F	28	173	62	Argentina	CUB	2000 Summer	2000	Summer	Sydney	Athletics	Athletics Women's Triple Jump	NA
2425	Yamil Aldama Pozo (-Dodds)	F	31	173	62	Argentina	SUD	2004 Summer	2004	Summer	Athina	Athletics	Athletics Women's Triple Jump	NA
2425	Yamil Aldama Pozo (-Dodds)	F	35	173	62	Argentina	SUD	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Triple Jump	NA
2425	Yamil Aldama Pozo (-Dodds)	F	39	173	62	Argentina	GBR	2012 Summer	2012	Summer	London	Athletics	Athletics Women's Triple Jump	NA
2426	Andrea Dennise Aldana Bennett	F	23	172	68	Argentina	GUA	2012 Summer	2012	Summer	London	Sailing	Sailing Women's One Person Dinghy	NA
2427	Javier Aldanondo Luzuriaga	M	21	168	60	Argentina	ESP	1988 Summer	1988	Summer	Seoul	Cycling	Cycling Men's 100 kilometres Team Time Trial	NA
2428	Moiss Aldape Chvez	M	26	175	62	Argentina	MEX	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA
2429	Ibrahim Erikovych Aldatov	M	24	174	74	Argentina	UKR	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Middleweight, Freestyle	NA
2429	Ibrahim Erikovych Aldatov	M	28	174	74	Argentina	UKR	2012 Summer	2012	Summer	London	Wrestling	Wrestling Men's Light-Heavyweight, Freestyle	NA
2430	Ramn Aldea	M	40	179	NA	Argentina	PHI	1972 Summer	1972	Summer	Munich	Archery	Archery Men's Individual	NA
2431	Henri Eugne Aldebert	M	43	NA	NA	Argentina	FRA	1924 Winter	1924	Winter	Chamonix	Bobsleigh	Bobsleigh Men's Four/Five	NA
2432	Armando Rodrigues Aldegalega	M	26	161	53	Argentina	POR	1964 Summer	1964	Summer	Tokyo	Athletics	Athletics Men's Marathon	NA
2432	Armando Rodrigues Aldegalega	M	34	161	53	Argentina	POR	1972 Summer	1972	Summer	Munich	Athletics	Athletics Men's Marathon	NA
2433	Giovanna Aldegani	F	19	170	80	Argentina	ITA	1996 Summer	1996	Summer	Atlanta	Archery	Archery Women's Individual	NA
2433	Giovanna Aldegani	F	19	170	80	Argentina	ITA	1996 Summer	1996	Summer	Atlanta	Archery	Archery Women's Team	NA
2434	Cyril Albert Alden	M	NA	NA	NA	Argentina	GBR	1920 Summer	1920	Summer	Antwerpen	Cycling	Cycling Men's Tandem Sprint, 2,000 metres	NA
2434	Cyril Albert Alden	M	NA	NA	NA	Argentina	GBR	1920 Summer	1920	Summer	Antwerpen	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
2434	Cyril Albert Alden	M	NA	NA	NA	Argentina	GBR	1920 Summer	1920	Summer	Antwerpen	Cycling	Cycling Men's 50 kilometres	Silver
2434	Cyril Albert Alden	M	NA	NA	NA	Argentina	GBR	1924 Summer	1924	Summer	Paris	Cycling	Cycling Men's 50 kilometres	Silver
2435	Karl Johan Andr Aldenhov	M	24	NA	70	Argentina	SWE	1996 Summer	1996	Summer	Atlanta	Weightlifting	Weightlifting Men's Lightweight	NA
2436	Guillermo Alder	M	20	NA	NA	Argentina	ARG	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Men's 10 kilometres	NA
2436	Guillermo Alder	M	20	NA	NA	Argentina	ARG	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Men's 30 kilometres	NA
2436	Guillermo Alder	M	20	NA	NA	Argentina	ARG	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Men's 10/15 kilometres Pursuit	NA
2437	Ins Alder	F	21	NA	NA	Argentina	ARG	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Women's 5 kilometres	NA
2437	Ins Alder	F	21	NA	NA	Argentina	ARG	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Women's 15 kilometres	NA
2437	Ins Alder	F	21	NA	NA	Argentina	ARG	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Women's 30 kilometres	NA
2437	Ins Alder	F	21	NA	NA	Argentina	ARG	1992 Winter	1992	Winter	Albertville	Cross Country Skiing	Cross Country Skiing Women's 5/10 kilometres Pursuit	NA
2438	James Noel Carroll "Jim" Alder	M	28	172	64	Argentina	GBR	1968 Summer	1968	Summer	Mexico City	Athletics	Athletics Men's Marathon	NA
2439	Brett Alderman	M	25	190	91	Argentina	AUS	2004 Summer	2004	Summer	Athina	Volleyball	Volleyball Men's Volleyball	NA
2440	Frederick Pitt "Fred" Alderman	M	22	177	75	Argentina	USA	1928 Summer	1928	Summer	Amsterdam	Athletics	Athletics Men's 4 x 400 metres Relay	Gold
2441	Jacky Alders	M	20	180	74	Argentina	BEL	1976 Summer	1976	Summer	Montreal	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	NA
2441	Jacky Alders	M	24	180	74	Argentina	BEL	1980 Summer	1980	Summer	Moskva	Canoeing	Canoeing Men's Kayak Doubles, 500 metres	NA
2442	Olympia Aldersey	F	24	183	75	Argentina	AUS	2016 Summer	2016	Summer	Rio de Janeiro	Rowing	Rowing Women's Coxed Eights	NA
2443	Joan "Jody" Alderson (-Braskamp)	F	17	170	59	Argentina	USA	1952 Summer	1952	Summer	Helsinki	Swimming	Swimming Women's 100 metres Freestyle	NA
2443	Joan "Jody" Alderson (-Braskamp)	F	17	170	59	Argentina	USA	1952 Summer	1952	Summer	Helsinki	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Bronze
2444	Manole Aldescu	M	22	NA	NA	Argentina	ROU	1952 Winter	1952	Winter	Oslo	Cross Country Skiing	Cross Country Skiing Men's 4 x 10 kilometres Relay	NA
2444	Manole Aldescu	M	26	NA	NA	Argentina	ROU	1956 Winter	1956	Winter	Cortina d'Ampezzo	Cross Country Skiing	Cross Country Skiing Men's 15 kilometres	NA
2444	Manole Aldescu	M	26	NA	NA	Argentina	ROU	1956 Winter	1956	Winter	Cortina d'Ampezzo	Cross Country Skiing	Cross Country Skiing Men's 30 kilometres	NA
2445	Robert Mathew "Bob" Aldighieri	M	26	170	70	Argentina	USA	1992 Winter	1992	Winter	Albertville	Freestyle Skiing	Freestyle Skiing Men's Moguls	NA
2446	Horace James Murrall Aldous	M	25	NA	NA	Argentina	GBR	1908 Summer	1908	Summer	London	Diving	Diving Men's Platform	NA
2447	Mark David Aldred	M	29	188	71	Argentina	GBR	2016 Summer	2016	Summer	Rio de Janeiro	Rowing	Rowing Men's Lightweight Coxless Fours	NA
2448	Erin Marie Aldrich	F	22	186	62	Argentina	USA	2000 Summer	2000	Summer	Sydney	Athletics	Athletics Women's High Jump	NA
2449	William Truman Aldrich	M	48	NA	NA	Argentina	USA	1928 Summer	1928	Summer	Amsterdam	Art Competitions	Art Competitions Mixed Painting, Drawings And Water Colors	NA
2449	William Truman Aldrich	M	48	NA	NA	Argentina	USA	1928 Summer	1928	Summer	Amsterdam	Art Competitions	Art Competitions Mixed Painting, Drawings And Water Colors	NA
2449	William Truman Aldrich	M	48	NA	NA	Argentina	USA	1928 Summer	1928	Summer	Amsterdam	Art Competitions	Art Competitions Mixed Painting, Drawings And Water Colors	NA
2450	Blake Aldridge	M	26	167	64	Argentina	GBR	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Platform	NA
2451	Peter Aldridge	M	19	173	69	Argentina	JAM	1980 Summer	1980	Summer	Moskva	Cycling	Cycling Men's Road Race, Individual	NA
2451	Peter Aldridge	M	23	173	69	Argentina	JAM	1984 Summer	1984	Summer	Los Angeles	Cycling	Cycling Men's Points Race	NA
2451	Peter Aldridge	M	27	173	69	Argentina	JAM	1988 Summer	1988	Summer	Seoul	Cycling	Cycling Men's Points Race	NA
2452	Ronald Charles "Ron" Aldridge	M	31	180	67	Argentina	CAN	1964 Summer	1964	Summer	Tokyo	Hockey	Hockey Men's Hockey	NA
2453	Anil Alexander Aldrin	M	24	NA	NA	Argentina	IND	1996 Summer	1996	Summer	Atlanta	Hockey	Hockey Men's Hockey	NA
2454	Josip "Jozo" Alebi	M	25	177	72	Argentina	YUG	1972 Summer	1972	Summer	Munich	Athletics	Athletics Men's 400 metres	NA
2454	Josip "Jozo" Alebi	M	25	177	72	Argentina	YUG	1972 Summer	1972	Summer	Munich	Athletics	Athletics Men's 4 x 400 metres Relay	NA
2454	Josip "Jozo" Alebi	M	29	177	72	Argentina	YUG	1976 Summer	1976	Summer	Montreal	Athletics	Athletics Men's 400 metres	NA
2454	Josip "Jozo" Alebi	M	33	177	72	Argentina	YUG	1980 Summer	1980	Summer	Moskva	Athletics	Athletics Men's 400 metres	NA
2454	Josip "Jozo" Alebi	M	33	177	72	Argentina	YUG	1980 Summer	1980	Summer	Moskva	Athletics	Athletics Men's 4 x 400 metres Relay	NA
2455	Marius Alecu	M	21	173	115	Argentina	ROU	2000 Summer	2000	Summer	Sydney	Weightlifting	Weightlifting Men's Super-Heavyweight	NA
2456	Samuel Alegada	M	26	160	56	Argentina	PHI	1988 Summer	1988	Summer	Seoul	Weightlifting	Weightlifting Men's Bantamweight	NA
2457	Carlos Alegre Benavides	M	NA	NA	NA	Argentina	PER	1948 Summer	1948	Summer	London	Basketball	Basketball Men's Basketball	NA
2458	David Alegre Biosca	M	19	184	75	Argentina	ESP	2004 Summer	2004	Summer	Athina	Hockey	Hockey Men's Hockey	NA
2458	David Alegre Biosca	M	23	184	75	Argentina	ESP	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Silver
2458	David Alegre Biosca	M	27	184	75	Argentina	ESP	2012 Summer	2012	Summer	London	Hockey	Hockey Men's Hockey	NA
2458	David Alegre Biosca	M	31	184	75	Argentina	ESP	2016 Summer	2016	Summer	Rio de Janeiro	Hockey	Hockey Men's Hockey	NA
2459	Pedro Alegre Arrizabalaga	M	22	181	85	Argentina	ESP	1984 Summer	1984	Summer	Los Angeles	Canoeing	Canoeing Men's Kayak Singles, 1,000 metres	NA
2460	Ramn Alegre Biosca	M	23	171	71	Argentina	ESP	2004 Summer	2004	Summer	Athina	Hockey	Hockey Men's Hockey	NA
2460	Ramn Alegre Biosca	M	27	171	71	Argentina	ESP	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Silver
2460	Ramn Alegre Biosca	M	31	171	71	Argentina	ESP	2012 Summer	2012	Summer	London	Hockey	Hockey Men's Hockey	NA
2461	Ana Feio da Gama Alegria	F	15	177	65	Argentina	POR	1992 Summer	1992	Summer	Barcelona	Swimming	Swimming Women's 100 metres Freestyle	NA
2461	Ana Feio da Gama Alegria	F	15	177	65	Argentina	POR	1992 Summer	1992	Summer	Barcelona	Swimming	Swimming Women's 100 metres Butterfly	NA
2461	Ana Feio da Gama Alegria	F	19	177	65	Argentina	POR	1996 Summer	1996	Summer	Atlanta	Swimming	Swimming Women's 200 metres Freestyle	NA
2461	Ana Feio da Gama Alegria	F	19	177	65	Argentina	POR	1996 Summer	1996	Summer	Atlanta	Swimming	Swimming Women's 400 metres Freestyle	NA
2461	Ana Feio da Gama Alegria	F	19	177	65	Argentina	POR	1996 Summer	1996	Summer	Atlanta	Swimming	Swimming Women's 4 x 100 metres Medley Relay	NA
2462	Flix Alegra	M	35	NA	NA	Argentina	CHI	1912 Summer	1912	Summer	Stockholm	Shooting	Shooting Men's Free Pistol, 50 metres	NA
2462	Flix Alegra	M	35	NA	NA	Argentina	CHI	1912 Summer	1912	Summer	Stockholm	Shooting	Shooting Men's Dueling Pistol, 30 metres	NA
2462	Flix Alegra	M	35	NA	NA	Argentina	CHI	1912 Summer	1912	Summer	Stockholm	Shooting	Shooting Men's Military Rifle, Three Positions, 300 metres	NA
2462	Flix Alegra	M	35	NA	NA	Argentina	CHI	1912 Summer	1912	Summer	Stockholm	Shooting	Shooting Men's Military Rifle, Any Position, 600 metres	NA
2463	Jannet Alegria Pea	F	24	154	49	Argentina	MEX	2012 Summer	2012	Summer	London	Taekwondo	Taekwondo Women's Flyweight	NA
2464	Jo Qesem Ayela Aleh	F	22	171	58	Argentina	NZL	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's One Person Dinghy	NA
2464	Jo Qesem Ayela Aleh	F	26	171	58	Argentina	NZL	2012 Summer	2012	Summer	London	Sailing	Sailing Women's Two Person Dinghy	Gold
2464	Jo Qesem Ayela Aleh	F	30	171	58	Argentina	NZL	2016 Summer	2016	Summer	Rio de Janeiro	Sailing	Sailing Women's Two Person Dinghy	Silver
2465	Eliana Maria Nagib Aleixo	F	26	172	63	Argentina	BRA	1980 Summer	1980	Summer	Moskva	Volleyball	Volleyball Women's Volleyball	NA
2466	Juan Manuel Alejndrez Rodrguez	M	24	170	68	Argentina	MEX	1968 Summer	1968	Summer	Mexico City	Football	Football Men's Football	NA
2467	Eric Javier Alejandro	M	26	180	81	Argentina	PUR	2012 Summer	2012	Summer	London	Athletics	Athletics Men's 400 metres Hurdles	NA
2467	Eric Javier Alejandro	M	30	180	81	Argentina	PUR	2016 Summer	2016	Summer	Rio de Janeiro	Athletics	Athletics Men's 400 metres Hurdles	NA
2468	Blanca Iris Alejo Tejeda	F	26	152	45	Argentina	DOM	1988 Summer	1988	Summer	Seoul	Table Tennis	Table Tennis Women's Singles	NA
2468	Blanca Iris Alejo Tejeda	F	34	152	45	Argentina	DOM	1996 Summer	1996	Summer	Atlanta	Table Tennis	Table Tennis Women's Singles	NA
2469	Virgilijus Alekna	M	24	200	130	Argentina	LTU	1996 Summer	1996	Summer	Atlanta	Athletics	Athletics Men's Discus Throw	NA
